landlot_address,centroid_x,centroid_y,polygon_geom,vertices
경기도 수원시 장안구 연무동 192번지 5호,127.01923460023103,37.28835584213284,"POLYGON ((127.018191 37.288537, 127.018192 37.288452, 127.018208 37.288178, 127.018249 37.288096, 127.018578 37.287714, 127.01886 37.28749, 127.019174 37.287564, 127.020017 37.287943, 127.020271 37.288782, 127.020105 37.289101, 127.019696 37.289098, 127.019492 37.289076, 127.018625 37.288846, 127.018379 37.28876, 127.018191 37.288537))","[[127.018191, 37.288537], [127.018192, 37.288452], [127.018208, 37.288178], [127.018249, 37.288096], [127.018578, 37.287714], [127.01886, 37.28749], [127.019174, 37.287564], [127.020017, 37.287943], [127.020271, 37.288782], [127.020105, 37.289101], [127.019696, 37.289098], [127.019492, 37.289076], [127.018625, 37.288846], [127.018379, 37.28876], [127.018191, 37.288537]]"
경기도 수원시장안구 조원동 738번지 34  호,127.01870496800153,37.299409440222135,"POLYGON ((127.01784 37.299676, 127.017824 37.299033, 127.018078 37.298798, 127.018085 37.298793, 127.018353 37.298568, 127.019147 37.298752, 127.019569 37.299449, 127.019699 37.299676, 127.019596 37.300021, 127.019326 37.300091, 127.01863 37.300102, 127.018068 37.299955, 127.01784 37.299676))","[[127.01784, 37.299676], [127.017824, 37.299033], [127.018078, 37.298798], [127.018085, 37.298793], [127.018353, 37.298568], [127.019147, 37.298752], [127.019569, 37.299449], [127.019699, 37.299676], [127.019596, 37.300021], [127.019326, 37.300091], [127.01863, 37.300102], [127.018068, 37.299955], [127.01784, 37.299676]]"
경기도 수원시팔달구 고등동 159번지 9호,127.00106765383805,37.27370600250974,"POLYGON ((127.000376 37.2742, 127.000574 37.272848, 127.000653 37.27283, 127.001011 37.272863, 127.001084 37.272893, 127.00181 37.273663, 127.001858 37.27377, 127.001947 37.274111, 127.001856 37.274201, 127.001509 37.274299, 127.000675 37.274401, 127.00039 37.27427, 127.000376 37.2742))","[[127.000376, 37.2742], [127.000574, 37.272848], [127.000653, 37.27283], [127.001011, 37.272863], [127.001084, 37.272893], [127.00181, 37.273663], [127.001858, 37.27377], [127.001947, 37.274111], [127.001856, 37.274201], [127.001509, 37.274299], [127.000675, 37.274401], [127.00039, 37.27427], [127.000376, 37.2742]]"
경기도 수원시 장안구 정자동 401 동신아파트,126.99555921916132,37.302840729481424,"POLYGON ((126.994708 37.302798, 126.994663 37.302634, 126.995124 37.302013, 126.995822 37.301879, 126.99633 37.302946, 126.996286 37.303416, 126.996198 37.30365, 126.996126 37.303739, 126.995899 37.303783, 126.995146 37.303497, 126.994708 37.302798))","[[126.994708, 37.302798], [126.994663, 37.302634], [126.995124, 37.302013], [126.995822, 37.301879], [126.99633, 37.302946], [126.996286, 37.303416], [126.996198, 37.30365], [126.996126, 37.303739], [126.995899, 37.303783], [126.995146, 37.303497], [126.994708, 37.302798]]"
경기도 수원시팔달구 화서동 30번지 4   호,127.00669220827122,37.28318847695314,"POLYGON ((127.005768 37.282985, 127.006004 37.282508, 127.006297 37.282299, 127.00672 37.282337, 127.007175 37.282726, 127.007632 37.283515, 127.007483 37.283842, 127.007172 37.283992, 127.006838 37.284129, 127.005897 37.283321, 127.005768 37.282985))","[[127.005768, 37.282985], [127.006004, 37.282508], [127.006297, 37.282299], [127.00672, 37.282337], [127.007175, 37.282726], [127.007632, 37.283515], [127.007483, 37.283842], [127.007172, 37.283992], [127.006838, 37.284129], [127.005897, 37.283321], [127.005768, 37.282985]]"
경기도 수원시팔달구 화서동 436번지 3   호,126.98924956262738,37.28198537403209,"POLYGON ((126.988819 37.281782, 126.988851 37.281423, 126.989247 37.281186, 126.989267 37.281188, 126.989697 37.282599, 126.989653 37.282773, 126.989304 37.282686, 126.988819 37.281782))","[[126.988819, 37.281782], [126.988851, 37.281423], [126.989247, 37.281186], [126.989267, 37.281188], [126.989697, 37.282599], [126.989653, 37.282773], [126.989304, 37.282686], [126.988819, 37.281782]]"
경기도 수원시 장안구 조원1동 769번지 16호 101호,127.0154795,37.298438766549836,"POLYGON ((127.014524 37.298168, 127.014481 37.298039, 127.014641 37.297717, 127.015031 37.297672, 127.016251 37.29835, 127.016532 37.298575, 127.016572 37.298644, 127.016418 37.29897, 127.015389 37.299145, 127.015137 37.298887, 127.014524 37.298168))","[[127.014524, 37.298168], [127.014481, 37.298039], [127.014641, 37.297717], [127.015031, 37.297672], [127.016251, 37.29835], [127.016532, 37.298575], [127.016572, 37.298644], [127.016418, 37.29897], [127.015389, 37.299145], [127.015137, 37.298887], [127.014524, 37.298168]]"
경기도 수원시장안구 송죽동 277번지 100 호,126.99761987412677,37.30350414162403,"POLYGON ((126.997017 37.302832, 126.99856 37.30291, 126.99871 37.303237, 126.998043 37.304109, 126.997752 37.304321, 126.996905 37.304073, 126.996582 37.303914, 126.997017 37.302832))","[[126.997017, 37.302832], [126.99856, 37.30291], [126.99871, 37.303237], [126.998043, 37.304109], [126.997752, 37.304321], [126.996905, 37.304073], [126.996582, 37.303914], [126.997017, 37.302832]]"
경기도 수원시권선구 권선동 1265호 보성유원산가 1층 103호,127.02787117411451,37.248931287043376,"POLYGON ((127.026971 37.248797, 127.027305 37.24827, 127.028104 37.248115, 127.028674 37.24846, 127.028747 37.248515, 127.028753 37.248544, 127.028744 37.248623, 127.028287 37.249754, 127.02797 37.249926, 127.027739 37.249778, 127.027055 37.249147, 127.026971 37.248797))","[[127.026971, 37.248797], [127.027305, 37.24827], [127.028104, 37.248115], [127.028674, 37.24846], [127.028747, 37.248515], [127.028753, 37.248544], [127.028744, 37.248623], [127.028287, 37.249754], [127.02797, 37.249926], [127.027739, 37.249778], [127.027055, 37.249147], [127.026971, 37.248797]]"
경기도 수원시 권선구 서둔동 45번지 79호,126.99149390493685,37.26690527642587,"POLYGON ((126.990535 37.266811, 126.990597 37.266456, 126.9909 37.266329, 126.991626 37.266121, 126.991973 37.26622, 126.992463 37.266788, 126.992465 37.26684, 126.992396 37.267142, 126.991517 37.267795, 126.991162 37.267736, 126.990535 37.266811))","[[126.990535, 37.266811], [126.990597, 37.266456], [126.9909, 37.266329], [126.991626, 37.266121], [126.991973, 37.26622], [126.992463, 37.266788], [126.992465, 37.26684], [126.992396, 37.267142], [126.991517, 37.267795], [126.991162, 37.267736], [126.990535, 37.266811]]"
경기도 수원시 권선구 세류2동 537번지 7호,127.01189107809802,37.25609326376845,"POLYGON ((127.010713 37.255908, 127.011085 37.255644, 127.011913 37.255385, 127.012273 37.255378, 127.012969 37.255873, 127.013013 37.255937, 127.013056 37.256043, 127.012975 37.256232, 127.01275 37.256535, 127.012321 37.256775, 127.011963 37.256816, 127.011119 37.256543, 127.010713 37.256268, 127.010713 37.255908))","[[127.010713, 37.255908], [127.011085, 37.255644], [127.011913, 37.255385], [127.012273, 37.255378], [127.012969, 37.255873], [127.013013, 37.255937], [127.013056, 37.256043], [127.012975, 37.256232], [127.01275, 37.256535], [127.012321, 37.256775], [127.011963, 37.256816], [127.011119, 37.256543], [127.010713, 37.256268], [127.010713, 37.255908]]"
경기도 수원시 영통구 원천동 76번지 1호,127.04720735987435,37.27398959402515,"POLYGON ((127.046036 37.273969, 127.046246 37.273909, 127.046456 37.273849, 127.04814 37.27338, 127.048174 37.273371, 127.048203 37.273372, 127.048237 37.273383, 127.048258 37.273391, 127.048447 37.273478, 127.048297 37.273805, 127.04712 37.274529, 127.046968 37.274604, 127.046328 37.274439, 127.046135 37.274315, 127.046036 37.273969))","[[127.046036, 37.273969], [127.046246, 37.273909], [127.046456, 37.273849], [127.04814, 37.27338], [127.048174, 37.273371], [127.048203, 37.273372], [127.048237, 37.273383], [127.048258, 37.273391], [127.048447, 37.273478], [127.048297, 37.273805], [127.04712, 37.274529], [127.046968, 37.274604], [127.046328, 37.274439], [127.046135, 37.274315], [127.046036, 37.273969]]"
경기도 수원시권선구 구운동 509번지 14  호,126.97648007101546,37.27601693009835,"POLYGON ((126.975384 37.275924, 126.97574 37.275362, 126.977042 37.275085, 126.97705 37.275087, 126.977534 37.27567, 126.977628 37.275873, 126.976694 37.277071, 126.97662 37.277128, 126.976517 37.277107, 126.975773 37.276576, 126.975372 37.276284, 126.975384 37.275924))","[[126.975384, 37.275924], [126.97574, 37.275362], [126.977042, 37.275085], [126.97705, 37.275087], [126.977534, 37.27567], [126.977628, 37.275873], [126.976694, 37.277071], [126.97662, 37.277128], [126.976517, 37.277107], [126.975773, 37.276576], [126.975372, 37.276284], [126.975384, 37.275924]]"
경기도 수원시영통구 매탄동 1174호,127.03864485386195,37.25533001870162,"POLYGON ((127.03781 37.255896, 127.039159 37.254376, 127.039465 37.25434, 127.039476 37.254547, 127.039323 37.254831, 127.039309 37.254853, 127.038669 37.255789, 127.038637 37.255829, 127.038462 37.255993, 127.038432 37.256016, 127.038248 37.256127, 127.038071 37.256202, 127.037891 37.256246, 127.03781 37.255896))","[[127.03781, 37.255896], [127.039159, 37.254376], [127.039465, 37.25434], [127.039476, 37.254547], [127.039323, 37.254831], [127.039309, 37.254853], [127.038669, 37.255789], [127.038637, 37.255829], [127.038462, 37.255993], [127.038432, 37.256016], [127.038248, 37.256127], [127.038071, 37.256202], [127.037891, 37.256246], [127.03781, 37.255896]]"
경기도 수원시 영통구 망포동 488번지 늘푸른 벽산아파트,127.06031735154247,37.239910613100484,"POLYGON ((127.060074 37.240059, 127.059972 37.239492, 127.059969 37.239458, 127.059975 37.239029, 127.059976 37.238968, 127.060336 37.238974, 127.060709 37.240407, 127.060719 37.240767, 127.060701 37.240768, 127.060699 37.240768, 127.060356 37.240774, 127.060176 37.240626, 127.060074 37.240059))","[[127.060074, 37.240059], [127.059972, 37.239492], [127.059969, 37.239458], [127.059975, 37.239029], [127.059976, 37.238968], [127.060336, 37.238974], [127.060709, 37.240407], [127.060719, 37.240767], [127.060701, 37.240768], [127.060699, 37.240768], [127.060356, 37.240774], [127.060176, 37.240626], [127.060074, 37.240059]]"
경기도 수원시권선구 세류동 356호,127.00923205861098,37.259458874809646,"POLYGON ((127.008599 37.259407, 127.008631 37.259293, 127.008824 37.259043, 127.009143 37.258876, 127.009687 37.259083, 127.009752 37.259437, 127.009697 37.25993, 127.009377 37.260095, 127.008707 37.259645, 127.008599 37.259407))","[[127.008599, 37.259407], [127.008631, 37.259293], [127.008824, 37.259043], [127.009143, 37.258876], [127.009687, 37.259083], [127.009752, 37.259437], [127.009697, 37.25993], [127.009377, 37.260095], [127.008707, 37.259645], [127.008599, 37.259407]]"
경기도 수원시 권선구 오목천동 293번지 4호,126.95687634986695,37.25405057,"POLYGON ((126.950899 37.258556, 126.950994 37.258375, 126.95296 37.252859, 126.953157 37.252699, 126.953746 37.252648, 126.955211 37.25245, 126.955575 37.252462, 126.955791 37.252534, 126.956049 37.252628, 126.95907 37.253219, 126.964028 37.250203, 126.964121 37.250043, 126.96533 37.247144, 126.96567 37.246913, 126.966011 37.246681, 126.966684 37.246825, 126.967201 37.246992, 126.967091 37.247335, 126.964339 37.250384, 126.962161 37.253665, 126.961982 37.253875, 126.961007 37.253723, 126.960348 37.253662, 126.958537 37.253688, 126.953484 37.256268, 126.95325 37.256606, 126.950765 37.261116, 126.950323 37.261328, 126.949406 37.261759, 126.949121 37.26154, 126.950899 37.258556))","[[126.950899, 37.258556], [126.950994, 37.258375], [126.95296, 37.252859], [126.953157, 37.252699], [126.953746, 37.252648], [126.955211, 37.25245], [126.955575, 37.252462], [126.955791, 37.252534], [126.956049, 37.252628], [126.95907, 37.253219], [126.964028, 37.250203], [126.964121, 37.250043], [126.96533, 37.247144], [126.96567, 37.246913], [126.966011, 37.246681], [126.966684, 37.246825], [126.967201, 37.246992], [126.967091, 37.247335], [126.964339, 37.250384], [126.962161, 37.253665], [126.961982, 37.253875], [126.961007, 37.253723], [126.960348, 37.253662], [126.958537, 37.253688], [126.953484, 37.256268], [126.95325, 37.256606], [126.950765, 37.261116], [126.950323, 37.261328], [126.949406, 37.261759], [126.949121, 37.26154], [126.950899, 37.258556]]"
경기도 수원시권선구 권선동 953호,127.02070494942764,37.26256241976853,"POLYGON ((127.019694 37.262948, 127.020118 37.261785, 127.020441 37.261626, 127.021609 37.262239, 127.02174 37.262314, 127.02176 37.262362, 127.021697 37.262588, 127.021271 37.263268, 127.020951 37.263434, 127.020397 37.263232, 127.019711 37.26298, 127.019694 37.262948))","[[127.019694, 37.262948], [127.020118, 37.261785], [127.020441, 37.261626], [127.021609, 37.262239], [127.02174, 37.262314], [127.02176, 37.262362], [127.021697, 37.262588], [127.021271, 37.263268], [127.020951, 37.263434], [127.020397, 37.263232], [127.019711, 37.26298], [127.019694, 37.262948]]"
경기도 수원시권선구 서둔동 17번지 126 호,126.99372498895572,37.26276152804031,"POLYGON ((126.992673 37.262659, 126.992703 37.2626, 126.992816 37.262544, 126.994141 37.262019, 126.994337 37.261951, 126.994622 37.26217, 126.994654 37.262594, 126.994107 37.263334, 126.993528 37.263614, 126.993231 37.263411, 126.992703 37.262886, 126.992673 37.262659))","[[126.992673, 37.262659], [126.992703, 37.2626], [126.992816, 37.262544], [126.994141, 37.262019], [126.994337, 37.261951], [126.994622, 37.26217], [126.994654, 37.262594], [126.994107, 37.263334], [126.993528, 37.263614], [126.993231, 37.263411], [126.992703, 37.262886], [126.992673, 37.262659]]"
경기도 수원시 권선구 세류2동 1159번지,127.01508395182194,37.24420583166724,"POLYGON ((127.014346 37.244374, 127.014426 37.24403, 127.014621 37.24334, 127.014968 37.243434, 127.01598 37.244138, 127.016021 37.24432, 127.015982 37.244586, 127.015282 37.244814, 127.014617 37.2448, 127.014266 37.244719, 127.014346 37.244374))","[[127.014346, 37.244374], [127.014426, 37.24403], [127.014621, 37.24334], [127.014968, 37.243434], [127.01598, 37.244138], [127.016021, 37.24432], [127.015982, 37.244586], [127.015282, 37.244814], [127.014617, 37.2448], [127.014266, 37.244719], [127.014346, 37.244374]]"
경기도 수원시 권선구 금곡동 520 금곡엘지아파트,126.94192526113542,37.266291677803004,"POLYGON ((126.935273 37.276872, 126.935821 37.276561, 126.936369 37.27625, 126.939806 37.266705, 126.942449 37.263313, 126.94265 37.263184, 126.944555 37.262343, 126.945463 37.262174, 126.946286 37.262043, 126.946922 37.261951, 126.948084 37.261858, 126.948117 37.262216, 126.943808 37.263709, 126.942211 37.265034, 126.941129 37.266003, 126.940046 37.266973, 126.936547 37.276563, 126.935451 37.277185, 126.935273 37.276872))","[[126.935273, 37.276872], [126.935821, 37.276561], [126.936369, 37.27625], [126.939806, 37.266705], [126.942449, 37.263313], [126.94265, 37.263184], [126.944555, 37.262343], [126.945463, 37.262174], [126.946286, 37.262043], [126.946922, 37.261951], [126.948084, 37.261858], [126.948117, 37.262216], [126.943808, 37.263709], [126.942211, 37.265034], [126.941129, 37.266003], [126.940046, 37.266973], [126.936547, 37.276563], [126.935451, 37.277185], [126.935273, 37.276872]]"
경기도 수원시권선구 탑동 843번지 4   호 천림빌딩  102,126.97481605331389,37.27089355014905,"POLYGON ((126.973999 37.271154, 126.974068 37.2708, 126.97491 37.269895, 126.974954 37.269848, 126.975224 37.269904, 126.975256 37.269992, 126.975524 37.271058, 126.975467 37.271413, 126.974751 37.27175, 126.974611 37.271751, 126.974449 37.271744, 126.973999 37.271154))","[[126.973999, 37.271154], [126.974068, 37.2708], [126.97491, 37.269895], [126.974954, 37.269848], [126.975224, 37.269904], [126.975256, 37.269992], [126.975524, 37.271058], [126.975467, 37.271413], [126.974751, 37.27175], [126.974611, 37.271751], [126.974449, 37.271744], [126.973999, 37.271154]]"
경기도 수원시 영통구 하동 1027 광교 LAKE PARK 한양수자인,127.07229491334523,37.28005820233299,"POLYGON ((127.071562 37.279969, 127.072199 37.279832, 127.072561 37.279755, 127.07291 37.279747, 127.072918 37.280107, 127.072077 37.280434, 127.071877 37.280356, 127.071562 37.279969))","[[127.071562, 37.279969], [127.072199, 37.279832], [127.072561, 37.279755], [127.07291, 37.279747], [127.072918, 37.280107], [127.072077, 37.280434], [127.071877, 37.280356], [127.071562, 37.279969]]"
경기도 수원시 팔달구 인계동 1025-10,127.02696068617085,37.265456388333895,"POLYGON ((127.026369 37.265846, 127.026301 37.264684, 127.026634 37.264548, 127.026704 37.264556, 127.02761 37.264918, 127.027703 37.265266, 127.027595 37.265904, 127.027333 37.266258, 127.027 37.266395, 127.026459 37.266195, 127.026369 37.265846))","[[127.026369, 37.265846], [127.026301, 37.264684], [127.026634, 37.264548], [127.026704, 37.264556], [127.02761, 37.264918], [127.027703, 37.265266], [127.027595, 37.265904], [127.027333, 37.266258], [127.027, 37.266395], [127.026459, 37.266195], [127.026369, 37.265846]]"
경기도 수원시 팔달구 북수동 109-3,127.0155242,37.287217380090226,"POLYGON ((127.014551 37.287086, 127.014603 37.28673, 127.015253 37.286419, 127.015594 37.286535, 127.016675 37.287035, 127.016622 37.287391, 127.015663 37.28794, 127.015284 37.288092, 127.014989 37.287886, 127.014551 37.287086))","[[127.014551, 37.287086], [127.014603, 37.28673], [127.015253, 37.286419], [127.015594, 37.286535], [127.016675, 37.287035], [127.016622, 37.287391], [127.015663, 37.28794], [127.015284, 37.288092], [127.014989, 37.287886], [127.014551, 37.287086]]"
경기도 수원시 권선구 세류동 1119 1119,127.01830591831505,37.25220106240784,"POLYGON ((127.017223 37.252393, 127.017582 37.251746, 127.017901 37.251578, 127.018505 37.251445, 127.019285 37.251664, 127.019407 37.252003, 127.019097 37.252562, 127.018564 37.252843, 127.018245 37.253011, 127.017339 37.252734, 127.017223 37.252393))","[[127.017223, 37.252393], [127.017582, 37.251746], [127.017901, 37.251578], [127.018505, 37.251445], [127.019285, 37.251664], [127.019407, 37.252003], [127.019097, 37.252562], [127.018564, 37.252843], [127.018245, 37.253011], [127.017339, 37.252734], [127.017223, 37.252393]]"
경기도 수원시 영통구 이의동 1257-4 광교 파인렉스2,127.04296750611884,37.299813305016116,"POLYGON ((127.042089 37.299706, 127.043128 37.29903, 127.043249 37.298953, 127.043255 37.298959, 127.043351 37.299055, 127.043357 37.299061, 127.043448 37.29916, 127.043718 37.300305, 127.04345 37.300546, 127.041999 37.300055, 127.042089 37.299706))","[[127.042089, 37.299706], [127.043128, 37.29903], [127.043249, 37.298953], [127.043255, 37.298959], [127.043351, 37.299055], [127.043357, 37.299061], [127.043448, 37.29916], [127.043718, 37.300305], [127.04345, 37.300546], [127.041999, 37.300055], [127.042089, 37.299706]]"
경기도 수원시 팔달구 인계동 1037 시안프라자,127.03264036291131,37.266709170158364,"POLYGON ((127.032029 37.267107, 127.031976 37.266269, 127.032163 37.266034, 127.032498 37.265903, 127.032878 37.266039, 127.033451 37.26678, 127.033533 37.267131, 127.033178 37.267214, 127.032823 37.267298, 127.032821 37.267299, 127.032107 37.267458, 127.032029 37.267107))","[[127.032029, 37.267107], [127.031976, 37.266269], [127.032163, 37.266034], [127.032498, 37.265903], [127.032878, 37.266039], [127.033451, 37.26678], [127.033533, 37.267131], [127.033178, 37.267214], [127.032823, 37.267298], [127.032821, 37.267299], [127.032107, 37.267458], [127.032029, 37.267107]]"
경기도 수원시 영통구 이의동 1260-4,127.04475804091622,37.29932747155141,"POLYGON ((127.043894 37.298869, 127.044482 37.298519, 127.0454 37.299527, 127.045568 37.299845, 127.045531 37.299946, 127.045262 37.300186, 127.044077 37.299179, 127.043894 37.298869))","[[127.043894, 37.298869], [127.044482, 37.298519], [127.0454, 37.299527], [127.045568, 37.299845], [127.045531, 37.299946], [127.045262, 37.300186], [127.044077, 37.299179], [127.043894, 37.298869]]"
경기도 수원시 영통구 망포동 728 힐스테이트 영통 아파트,127.05003072142429,37.242404669017155,"POLYGON ((127.049369 37.242497, 127.049413 37.241802, 127.049421 37.241758, 127.049602 37.241655, 127.049658 37.241659, 127.050397 37.241927, 127.050652 37.242182, 127.050693 37.242824, 127.050592 37.243169, 127.050227 37.243062, 127.049863 37.242955, 127.049658 37.242882, 127.049515 37.242773, 127.049369 37.242497))","[[127.049369, 37.242497], [127.049413, 37.241802], [127.049421, 37.241758], [127.049602, 37.241655], [127.049658, 37.241659], [127.050397, 37.241927], [127.050652, 37.242182], [127.050693, 37.242824], [127.050592, 37.243169], [127.050227, 37.243062], [127.049863, 37.242955], [127.049658, 37.242882], [127.049515, 37.242773], [127.049369, 37.242497]]"
경기도 수원시 장안구 조원동 898-1,127.00907651073659,37.302022781921636,"POLYGON ((127.007876 37.302312, 127.009038 37.301343, 127.009232 37.301217, 127.009574 37.301261, 127.009778 37.301558, 127.010109 37.302222, 127.009842 37.302464, 127.008065 37.302619, 127.007876 37.302312))","[[127.007876, 37.302312], [127.009038, 37.301343], [127.009232, 37.301217], [127.009574, 37.301261], [127.009778, 37.301558], [127.010109, 37.302222], [127.009842, 37.302464], [127.008065, 37.302619], [127.007876, 37.302312]]"
경기도 수원시 장안구 정자동 30-11,126.99838366204648,37.293702588836226,"POLYGON ((126.997443 37.293936, 126.997398 37.293789, 126.997559 37.293467, 126.998003 37.292731, 126.998539 37.29286, 126.998818 37.293087, 126.99947 37.294096, 126.999309 37.294418, 126.997788 37.294343, 126.997506 37.29412, 126.997443 37.293936))","[[126.997443, 37.293936], [126.997398, 37.293789], [126.997559, 37.293467], [126.998003, 37.292731], [126.998539, 37.29286], [126.998818, 37.293087], [126.99947, 37.294096], [126.999309, 37.294418], [126.997788, 37.294343], [126.997506, 37.29412], [126.997443, 37.293936]]"
경기도 수원시 영통구 망포동 558 신영통 알파빌딩,127.05708678465588,37.23821078692872,"POLYGON ((127.056227 37.238573, 127.0564 37.238338, 127.05707 37.237491, 127.057917 37.237607, 127.058013 37.237954, 127.057821 37.238246, 127.057552 37.238485, 127.056343 37.239022, 127.056053 37.238808, 127.056227 37.238573))","[[127.056227, 37.238573], [127.0564, 37.238338], [127.05707, 37.237491], [127.057917, 37.237607], [127.058013, 37.237954], [127.057821, 37.238246], [127.057552, 37.238485], [127.056343, 37.239022], [127.056053, 37.238808], [127.056227, 37.238573]]"
경기도 수원시 권선구 세류동 252-9,127.00542621092512,37.26225441658966,"POLYGON ((127.00438 37.261986, 127.004484 37.261641, 127.006433 37.261869, 127.006402 37.262227, 127.0058 37.262953, 127.005447 37.263024, 127.005226 37.262964, 127.00438 37.261986))","[[127.00438, 37.261986], [127.004484, 37.261641], [127.006433, 37.261869], [127.006402, 37.262227], [127.0058, 37.262953], [127.005447, 37.263024], [127.005226, 37.262964], [127.00438, 37.261986]]"
경기도 수원시 권선구 권선동 1035 수원시청역 SK VIEW 110동 104호,127.02663826582616,37.25781251,"POLYGON ((127.026115 37.257016, 127.02617 37.256875, 127.026265 37.256849, 127.026265 37.256849, 127.02636 37.256823, 127.026447 37.256877, 127.02708 37.258251, 127.027176 37.258598, 127.026825 37.258728, 127.026745 37.258716, 127.026115 37.257016))","[[127.026115, 37.257016], [127.02617, 37.256875], [127.026265, 37.256849], [127.026265, 37.256849], [127.02636, 37.256823], [127.026447, 37.256877], [127.02708, 37.258251], [127.027176, 37.258598], [127.026825, 37.258728], [127.026745, 37.258716], [127.026115, 37.257016]]"
경기도 수원시 팔달구 화서동 68-16,127.00625041902661,37.28297187,"POLYGON ((127.005222 37.282977, 127.005316 37.282795, 127.005796 37.282394, 127.006095 37.282193, 127.006723 37.28229, 127.007175 37.282726, 127.006942 37.283432, 127.00689 37.283562, 127.006752 37.283704, 127.006507 37.283798, 127.005358 37.283311, 127.005222 37.282977))","[[127.005222, 37.282977], [127.005316, 37.282795], [127.005796, 37.282394], [127.006095, 37.282193], [127.006723, 37.28229], [127.007175, 37.282726], [127.006942, 37.283432], [127.00689, 37.283562], [127.006752, 37.283704], [127.006507, 37.283798], [127.005358, 37.283311], [127.005222, 37.282977]]"
경기도 수원시 권선구 고색동 1102 DM프라자,126.98725373731021,37.24188643897624,"POLYGON ((126.986603 37.241891, 126.986477 37.241553, 126.986865 37.240969, 126.987184 37.240802, 126.988051 37.242459, 126.98796 37.242699, 126.987946 37.242704, 126.987944 37.242705, 126.987697 37.242788, 126.987449 37.242872, 126.986603 37.241891))","[[126.986603, 37.241891], [126.986477, 37.241553], [126.986865, 37.240969], [126.987184, 37.240802], [126.988051, 37.242459], [126.98796, 37.242699], [126.987946, 37.242704], [126.987944, 37.242705], [126.987697, 37.242788], [126.987449, 37.242872], [126.986603, 37.241891]]"
"경기도 수원시 권선구 금곡동 861 상가동 3,4호",126.94396131234679,37.28002863613384,"POLYGON ((126.942548 37.279268, 126.943633 37.27927, 126.944897 37.279455, 126.944881 37.280328, 126.944865 37.281201, 126.944505 37.281195, 126.942547 37.279628, 126.942548 37.279268))","[[126.942548, 37.279268], [126.943633, 37.27927], [126.944897, 37.279455], [126.944881, 37.280328], [126.944865, 37.281201], [126.944505, 37.281195], [126.942547, 37.279628], [126.942548, 37.279268]]"
경기도 수원시 장안구 조원동 759-4,127.01407004370566,37.300068011120814,"POLYGON ((127.013336 37.30054, 127.01343 37.299831, 127.013556 37.29953, 127.01375 37.299227, 127.014067 37.299202, 127.015085 37.300193, 127.014865 37.300477, 127.013587 37.300798, 127.013396 37.300818, 127.013378 37.300807, 127.013336 37.30054))","[[127.013336, 37.30054], [127.01343, 37.299831], [127.013556, 37.29953], [127.01375, 37.299227], [127.014067, 37.299202], [127.015085, 37.300193], [127.014865, 37.300477], [127.013587, 37.300798], [127.013396, 37.300818], [127.013378, 37.300807], [127.013336, 37.30054]]"
경기도 수원시 권선구 금곡동 1118-1 세종타운721 121호,126.95351952518067,37.27355973820273,"POLYGON ((126.952444 37.273034, 126.953767 37.273075, 126.9543 37.273263, 126.954509 37.273731, 126.954393 37.274072, 126.953769 37.274255, 126.953453 37.274083, 126.952329 37.273375, 126.952444 37.273034))","[[126.952444, 37.273034], [126.953767, 37.273075], [126.9543, 37.273263], [126.954509, 37.273731], [126.954393, 37.274072], [126.953769, 37.274255], [126.953453, 37.274083], [126.952329, 37.273375], [126.952444, 37.273034]]"
경기도 수원시 팔달구 인계동 359-28,127.0345083598091,37.270043597225595,"POLYGON ((127.033508 37.270234, 127.033827 37.269331, 127.034154 37.269179, 127.035108 37.269341, 127.035539 37.270141, 127.035476 37.270346, 127.035395 37.270471, 127.034815 37.270931, 127.033692 37.2706, 127.033508 37.270234))","[[127.033508, 37.270234], [127.033827, 37.269331], [127.034154, 37.269179], [127.035108, 37.269341], [127.035539, 37.270141], [127.035476, 37.270346], [127.035395, 37.270471], [127.034815, 37.270931], [127.033692, 37.2706], [127.033508, 37.270234]]"
경기도 수원시 권선구 곡반정동 550-3,127.03191751959284,37.24031884718686,"POLYGON ((127.030965 37.240348, 127.031231 37.239854, 127.03152 37.239325, 127.03161 37.239298, 127.031785 37.239317, 127.032714 37.240225, 127.032799 37.240377, 127.032799 37.240378, 127.032962 37.240675, 127.032482 37.241141, 127.03236 37.241177, 127.031702 37.240953, 127.031069 37.240692, 127.030965 37.240348))","[[127.030965, 37.240348], [127.031231, 37.239854], [127.03152, 37.239325], [127.03161, 37.239298], [127.031785, 37.239317], [127.032714, 37.240225], [127.032799, 37.240377], [127.032799, 37.240378], [127.032962, 37.240675], [127.032482, 37.241141], [127.03236, 37.241177], [127.031702, 37.240953], [127.031069, 37.240692], [127.030965, 37.240348]]"
